

Цикл № 1
Шаг№ 1
Точек122
Циклическая потенцио, развертка , ЭДС 111,93мВ, Скорость развертки 100,12 мВ/с,
Время, с,Потенциал, мВТок, мкА
7,677400;-58,045000;-11,076000
7,777100;-67,761000;-11,626000
7,876800;-77,476000;-11,764000
7,976500;-87,249000;-11,916000
8,076200;-97,917000;-12,794000
8,175900;-107,710000;-13,906000
8,275600;-117,060000;-14,089000
8,375300;-127,500000;-14,886000
8,475000;-138,130000;-15,432000
8,574700;-147,470000;-16,365000
8,674400;-156,820000;-16,787000
8,774100;-166,840000;-17,664000
8,873900;-177,490000;-17,838000
8,973600;-185,640000;-17,295000
9,073300;-179,490000;-14,485000
9,173000;-169,320000;-12,926000
9,272700;-158,900000;-10,646000
9,372400;-149,200000;-9,568500
9,472100;-140,060000;-8,817800
9,571800;-129,710000;-7,912800
9,671500;-119,730000;-6,985600
9,771200;-109,710000;-6,046200
9,870900;-99,822000;-5,287400
9,970600;-89,859000;-4,341900
10,070300;-79,610000;-3,445100
10,170000;-69,761000;-2,828300
10,269700;-60,255000;-2,414400
10,369400;-50,311000;-2,225700
10,469200;-40,519000;-2,160800
10,568900;-30,594000;-1,659700
10,668600;-20,441000;-1,158500
10,768300;-8,420100;-1,326900
10,868000;2,990900;-0,655350
10,967700;10,058000;-0,620850
11,067400;18,040000;-0,342890
11,167100;28,651000;-0,052750
11,266800;38,614000;0,099420
11,366500;49,606000;0,334770
11,466200;58,350000;0,237390
11,565900;69,228000;0,545780
11,665600;80,067000;0,734470
11,765300;88,392000;0,937370
11,865000;98,279000;0,868380
11,964700;108,360000;1,172700
12,064500;118,850000;1,115900


Цикл № 4
Шаг№ 1
Точек120
Циклическая потенцио, развертка, ЭДС 111,93мВ, Скорость развертки 100,12 мВ/с,
Время, с,Потенциал, мВТок, мкА
0,099700;127,830000;1,339100
0,199400;138,800000;1,694200
0,299100;150,360000;1,686000
0,398800;160,040000;2,199400
0,498500;167,720000;2,319100
0,598200;177,780000;2,643700
0,697900;188,380000;3,215900
0,797600;198,250000;4,090300
0,897400;207,970000;4,928300
0,997100;217,880000;6,259300
1,096800;228,830000;7,768800
1,196500;238,660000;9,846400
1,296200;247,840000;12,198000
1,395900;257,880000;14,219000
1,495600;268,300000;17,045000
1,595300;278,090000;18,766000
1,695000;287,790000;20,600000
1,794700;298,400000;21,452000
1,894400;310,570000;21,387000
1,994100;318,970000;21,202000
2,093800;327,410000;20,137000
2,193500;337,970000;19,715000
2,293200;348,250000;18,857000
2,392900;357,740000;17,940000
2,492700;367,360000;17,149000
2,592400;378,680000;16,931000
2,692100;388,410000;16,087000
2,791800;397,460000;15,674000
2,891500;407,560000;15,320000
2,991200;405,590000;12,492000
3,090900;395,940000;10,471000
3,190600;386,850000;9,288500
3,290300;376,030000;7,608500
3,390000;365,610000;6,861900
3,489700;356,200000;5,786500
3,589400;346,080000;4,254700
3,689100;335,390000;2,893300
3,788800;325,600000;1,038800
3,888500;317,320000;-1,087500
3,988200;307,770000;-3,719000
4,088000;296,060000;-6,115200
4,187700;285,880000;-8,547900
4,287400;276,400000;-11,058000
4,387100;266,300000;-12,853000
4,486800;255,840000;-14,271000
4,586500;246,220000;-14,482000
4,686200;237,080000;-14,464000
4,785900;227,130000;-14,367000
4,885600;215,990000;-13,643000
4,985300;205,850000;-13,188000
5,085000;197,220000;-12,478000
5,184700;186,590000;-11,827000
5,284400;176,330000;-11,198000
5,384100;166,520000;-10,658000
5,483800;157,640000;-10,289000
5,583500;148,500000;-9,968200
5,683300;136,720000;-9,661800
5,783000;126,830000;-9,657700
5,882700;117,650000;-9,077500
5,982400;107,230000;-9,211400
6,082100;96,260000;-9,099800
6,181800;87,516000;-8,781200
6,281500;78,048000;-8,732500
6,381200;67,475000;-8,760900
6,480900;56,293000;-8,870500
6,580600;46,863000;-8,767000
6,680300;38,348000;-8,866500
6,780000;27,165000;-8,612800
6,879700;16,535000;-9,016600
6,979400;9,258300;-8,915100
7,079100;0,095250;-8,554000
7,178800;-10,935000;-9,109900
7,278600;-22,136000;-9,491400
7,378300;-32,061000;-9,519800
7,478000;-42,158000;-10,045000
7,577700;-52,178000;-10,234000
7,677400;-61,894000;-10,567000
7,777100;-71,742000;-11,265000
7,876800;-81,648000;-12,060000
7,976500;-91,840000;-12,066000
8,076200;-101,880000;-12,598000
8,175900;-111,710000;-13,545000
8,275600;-121,790000;-14,097000
8,375300;-131,690000;-14,617000
8,475000;-141,660000;-15,302000
8,574700;-151,010000;-16,195000
8,674400;-160,270000;-16,724000
8,774100;-170,970000;-17,171000
8,873900;-181,360000;-17,903000
8,973600;-185,190000;-16,645000
9,073300;-175,680000;-14,156000
9,173000;-164,970000;-11,743000
9,272700;-155,280000;-10,193000
9,372400;-145,500000;-9,404100
9,472100;-135,290000;-8,655400
9,571800;-125,330000;-7,817500
9,671500;-115,560000;-6,906500
9,771200;-106,240000;-5,900100
9,870900;-95,822000;-5,060200
9,970600;-85,649000;-4,106600
10,070300;-75,629000;-3,293000
10,170000;-66,199000;-2,785700
10,269700;-55,988000;-2,325200
10,369400;-46,215000;-1,966000
10,469200;-36,005000;-2,006600
10,568900;-26,099000;-1,503400
10,668600;-16,631000;-1,166600
10,768300;-3,429000;-0,771000
10,868000;5,486400;-0,888670
10,967700;13,640000;-0,466660
11,067400;22,441000;-0,235360
11,167100;34,976000;-0,008120
11,266800;43,567000;-0,087240
11,366500;52,807000;0,330720
11,466200;62,865000;0,351010
11,565900;73,495000;0,675640
11,665600;83,020000;0,894760
11,765300;92,716000;0,941430
11,865000;102,530000;1,132100
11,964700;113,500000;1,219400


Цикл № 5
Шаг№ 1
Точек120
Циклическая потенцио, развертка, последний цикл № 5, ЭДС 111,93мВ, Скорость развертки 100,12 мВ/с,
Время, с,Потенциал, мВТок, мкА
0,099700;122,450000;1,316800
0,199400;132,300000;1,247800
0,299100;143,680000;1,665800
0,398800;155,010000;1,905200
0,498500;162,860000;2,069500
0,598200;172,560000;2,477300
0,697900;183,340000;2,948000
0,797600;193,070000;3,374100
0,897400;202,460000;4,189800
0,997100;212,520000;5,165700
1,096800;223,550000;6,774600
1,196500;233,610000;8,235500
1,296200;242,320000;10,350000
1,395900;252,430000;12,504000
1,495600;262,530000;15,140000
1,595300;272,550000;17,274000
1,695000;282,510000;19,131000
1,794700;291,960000;20,375000
1,894400;303,750000;21,083000
1,994100;314,540000;21,204000
2,093800;322,940000;20,521000
2,193500;331,640000;19,983000
2,293200;341,990000;19,110000
2,392900;352,270000;18,396000
2,492700;361,610000;17,631000
2,592400;371,530000;16,942000
2,692100;382,660000;16,438000
2,791800;392,430000;15,807000
2,891500;401,860000;15,572000
2,991200;409,310000;14,296000
3,090900;401,460000;11,159000
3,190600;392,520000;9,753100
3,290300;382,240000;8,641200
3,390000;371,130000;7,407600
3,489700;361,170000;6,216700
3,589400;352,690000;4,970900
3,689100;341,810000;3,692700
3,788800;330,290000;2,045200
3,888500;322,360000;0,505200
3,988200;313,770000;-1,645500
4,088000;303,180000;-4,179600
4,187700;292,440000;-6,736100
4,287400;282,150000;-9,097700
4,387100;271,940000;-11,399000
4,486800;262,130000;-13,334000
4,586500;251,780000;-14,180000
4,686200;241,800000;-14,850000
4,785900;233,610000;-14,503000
4,885600;222,450000;-14,379000
4,985300;212,220000;-13,848000
5,085000;202,290000;-13,170000
5,184700;192,460000;-12,255000
5,284400;182,520000;-11,794000
5,384100;172,380000;-11,046000
5,483800;163,510000;-10,832000
5,583500;154,290000;-10,325000
5,683300;143,710000;-9,893100
5,783000;132,740000;-9,868700
5,882700;122,130000;-9,531900
5,982400;113,000000;-9,359500
6,082100;102,640000;-9,130200
6,181800;92,392000;-9,132200
6,281500;83,229000;-8,982100
6,381200;74,066000;-8,905000
6,480900;63,322000;-8,815700
6,580600;52,845000;-8,836000
6,680300;43,320000;-8,896900
6,780000;32,556000;-8,742700
6,879700;23,393000;-9,022700
6,979400;13,221000;-8,842100
7,079100;5,162600;-9,077500
7,178800;-4,553000;-8,850200
7,278600;-16,135000;-8,834000
7,378300;-26,518000;-9,391900
7,478000;-36,519000;-10,396000
7,577700;-46,310000;-10,461000
7,677400;-56,388000;-10,816000
7,777100;-66,103000;-11,218000
7,876800;-75,686000;-11,504000
7,976500;-86,201000;-12,218000
8,076200;-95,574000;-12,648000
8,175900;-105,970000;-13,442000
